LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,group,sector,marital,principal,interest_if_repaid,loss_if_default,p_default,is_test,expected_value
60000,2,2,1,27,0,0,0,0,0,0,60915,54738,47023,57554,27412,27829,2255,2469,25000,1200,1008,1057,0,female,university,married,60000.0,10800.0,36000.0,0.1516834700049497,True,3701.213603768355
80000,2,2,1,27,0,-1,-1,-1,-1,-1,20417,3061,7920,2830,3092,2315,3082,7932,2838,3112,2333,0,0,female,university,married,20417.0,3675.06,12250.199999999999,0.10312771210613056,True,2032.7243715047234
30000,2,1,2,27,0,0,0,0,0,0,30342,29337,29956,29782,27290,27865,1500,1485,2000,1000,1014,4413,1,female,graduate,single,30000.0,5400.0,18000.0,0.15585303767185305,True,1753.038918478639
160000,2,1,2,28,-2,-2,-2,-2,-2,-2,316,1599,2328,1798,1000,1442,1617,2378,1798,1000,1442,0,0,female,graduate,single,316.0,56.879999999999995,189.6,0.11789581168463366,True,27.821040335971492
360000,2,2,1,31,-2,-2,-2,-2,-2,-2,990,990,990,990,990,990,990,990,990,990,990,4970,0,female,university,married,990.0,178.2,594.0,0.11012476530142072,True,93.1616562342429
50000,2,3,1,30,-1,-1,-1,-1,-1,-1,1032,1464,1722,316,2615,2104,1464,1722,316,2615,2104,3379,0,female,high-school,married,1032.0,185.76,619.1999999999999,0.16641296276071754,True,51.8042214961328
150000,2,2,2,30,-1,-1,-2,-2,-1,-1,55,-94,-208,-208,993,0,0,239,0,1201,0,2184,0,female,university,single,55.0,9.9,33.0,0.17357593505866323,True,2.453592385983348
70000,2,3,2,25,0,0,0,0,0,0,31337,34439,25170,20921,18229,20915,4000,3069,3000,2000,3000,3000,0,female,high-school,single,31337.0,5640.66,18802.2,0.11139430243293338,True,2917.8646608341496
60000,2,2,2,25,0,0,0,0,0,0,7885,9244,11082,12133,16891,17615,1500,2000,1242,5000,1000,700,1,female,university,single,7885.0,1419.3,4731.0,0.15449638995673004,True,469.10085284912327
420000,2,2,2,27,-2,-2,-2,-2,-2,-2,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14996,0,female,university,single,15000.0,2700.0,9000.0,0.03927247664348328,True,2240.5120232712457
220000,2,1,2,29,-2,-2,-2,-1,0,0,2848,7146,4690,16331,77894,2576,7181,4714,16493,97910,0,4862,0,female,graduate,single,2848.0,512.64,1708.8,0.07098221771014097,True,354.95726228998444
500000,2,3,2,29,-2,-2,-2,-2,-2,-2,5024,798,5921,2381,823,801,802,5950,2392,827,805,30435,1,female,high-school,single,5024.0,904.3199999999999,3014.4,0.08102447826303276,True,586.8077565410882
360000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,female,graduate,single,0.0,0.0,0.0,0.31133013021212175,True,0.0
420000,2,1,2,31,0,0,0,0,0,0,233413,241503,277447,287781,294010,319257,12000,40000,15000,11000,30000,15000,1,female,graduate,single,233413.0,42014.34,140047.8,0.06544453498580219,True,30099.36790917998
200000,2,2,2,29,-1,-1,-1,-1,-1,-1,779,860,496,2755,2048,2318,860,496,2763,2048,2318,3311,0,female,university,single,779.0,140.22,467.4,0.12641956369579616,True,63.40494470716035
260000,2,2,1,31,0,0,0,0,0,0,82156,83083,85346,87620,89566,91502,3611,3712,3800,3500,3400,3100,0,female,university,married,82156.0,14788.08,49293.6,0.05646955998339742,True,11169.41572740312
400000,2,1,2,29,0,0,2,0,0,0,74829,77970,70557,71867,72137,72955,7017,0,3200,2750,3000,5800,1,female,graduate,single,74829.0,13469.22,44897.4,0.09937100085982516,True,7669.270553794911
210000,2,2,1,30,-1,-1,-2,-2,-2,-2,2818,0,0,0,0,0,0,0,0,0,0,0,0,female,university,married,2818.0,507.24,1690.8,0.18143773850393635,True,108.43259325880774
30000,2,3,1,29,1,2,2,2,2,2,27705,28452,29693,30206,30309,28218,1500,2000,1500,1044,0,2000,1,female,high-school,married,27705.0,4986.9,16623.0,0.5998972402388285,True,-7976.81937183706
20000,2,2,1,30,1,-2,-1,2,2,-2,0,0,780,780,0,0,0,780,0,0,0,0,1,female,university,married,0.0,0.0,0.0,0.4513821011134942,True,0.0
20000,2,2,1,32,2,0,0,0,2,2,15073,15431,16176,18204,17614,18826,1600,1300,2300,0,1500,0,1,female,university,married,15073.0,2713.14,9043.8,0.7789168516488618,True,-6444.538689824569
320000,2,1,2,30,-2,-2,-2,-2,-2,-2,1259,5152,4257,-3,-3,670,5177,4278,0,0,673,11288,0,female,graduate,single,1259.0,226.62,755.4,0.08995464952339265,True,138.28273507503798
100000,2,2,1,30,-1,0,0,0,0,0,98048,97585,84514,85496,69656,61532,3903,8000,5000,4000,3000,2300,0,female,university,married,98048.0,17648.64,58828.799999999996,0.09577242702916552,True,10324.209958222615
400000,2,2,2,31,0,0,0,0,0,0,9123,7496,7558,6877,4880,6728,1500,1500,1000,1000,3000,3000,0,female,university,single,9123.0,1642.1399999999999,5473.8,0.07482448938801452,True,1109.6934229842518
100000,2,2,1,27,-1,2,-1,2,0,0,667,667,6637,6300,12300,0,0,6637,0,6000,0,3022,1,female,university,married,667.0,120.06,400.2,0.2895729290926896,True,-30.5932120897627
300000,2,3,1,27,-1,-1,-1,-1,-1,-1,1890,1570,390,390,390,390,1570,390,390,390,390,1890,0,female,high-school,married,1890.0,340.2,1134.0,0.15028414006793805,True,118.65112071184572
200000,2,2,1,30,0,0,0,0,0,0,194747,197031,196787,194632,198839,196550,9000,7100,7100,7400,7200,7300,0,female,university,married,194747.0,35054.46,116848.2,0.10995717493885253,True,18351.672640702964
200000,2,4,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,female,other,single,0.0,0.0,0.0,0.20862779775507612,True,0.0
240000,2,2,1,28,-1,0,0,0,-1,-1,5740,5639,3428,4634,4590,9675,1215,2000,2000,4590,9675,15000,0,female,university,married,5740.0,1033.2,3444.0,0.09997568477418882,True,585.5888641290019
470000,2,2,2,30,0,0,0,0,0,0,26549,25247,28019,27139,26923,28350,1420,5000,1408,2000,2000,10000,0,female,university,single,26549.0,4778.82,15929.4,0.060179212467208296,True,3532.615628802308
160000,2,2,2,25,0,0,0,0,0,0,45835,45474,42601,33581,29827,19056,2000,2000,1400,600,0,0,0,female,university,single,45835.0,8250.3,27501.0,0.08099707065419469,True,5354.549427920689
300000,2,1,2,29,0,0,0,0,0,0,45117,43460,14291,7331,10018,6213,1281,1093,1000,5014,2000,1000,0,female,graduate,single,45117.0,8121.0599999999995,27070.2,0.06868599176130345,True,5703.913405570112
400000,2,1,1,29,0,0,0,0,0,0,5074,4097,7716,12538,17305,22499,1097,3716,5000,5000,5668,7000,0,female,graduate,married,5074.0,913.3199999999999,3044.4,0.07447387270376367,True,618.5732645228603
110000,2,1,2,29,1,2,0,0,0,0,113093,106321,107630,106354,79154,69988,3,4334,4250,2946,2506,2458,0,female,graduate,single,110000.0,19800.0,66000.0,0.33042497975979995,True,-8550.463263390839
200000,2,2,2,28,-1,-1,-1,-1,0,0,8837,9491,3632,7673,5830,6890,9690,3632,7673,2530,6000,6925,0,female,university,single,8837.0,1590.6599999999999,5302.2,0.05870861005969234,True,1185.989770063949
120000,2,2,1,25,0,0,0,0,0,0,70282,71463,60364,70420,62549,47683,4000,3000,11299,1943,2000,1684,0,female,university,married,70282.0,12650.76,42169.2,0.08540925571337336,True,7968.628018163103
250000,2,1,2,25,0,0,0,0,0,0,18761,10656,7099,11758,17047,16483,4662,2101,7227,7865,8485,5777,0,female,graduate,single,18761.0,3376.98,11256.6,0.049532072627448805,True,2652.1484526404174
210000,2,2,2,26,0,0,0,0,0,0,78632,49707,37998,32062,27056,15955,2000,2200,2008,2000,5000,5000,0,female,university,single,78632.0,14153.76,47179.2,0.06229370522479969,True,10333.10266919557
280000,2,1,2,28,-2,-2,-2,-2,-2,-2,40683,1888,1592,1312,486,886,1888,1592,1312,486,1036,438,0,female,graduate,single,40683.0,7322.94,24409.8,0.07828950018879335,True,4838.59964577907
350000,2,1,2,32,0,0,0,0,2,0,260076,265242,271726,295642,283684,282575,9501,10766,29060,55,10104,9324,0,female,graduate,single,260076.0,46813.68,156045.6,0.20276796874758257,True,5680.315852802902
400000,2,2,2,32,-2,-2,-2,-2,-2,-2,0,626,118,10349,2817,2410,626,118,10349,2817,2410,10715,0,female,university,single,0.0,0.0,0.0,0.09098522126230164,True,0.0
200000,2,1,2,29,-2,-2,-2,-2,-2,-2,8695,14323,44326,9353,11156,17725,14329,44452,9355,11156,17725,9289,0,female,graduate,single,8695.0,1565.1,5217.0,0.0424340668314361,True,1277.3079153425172
180000,2,2,2,31,-2,-2,-2,-2,-2,-2,0,2813,12937,50500,0,0,2813,12937,50500,0,0,0,0,female,university,single,0.0,0.0,0.0,0.12282150637591291,True,0.0
100000,2,2,1,31,0,0,0,0,0,0,75818,76887,78178,79858,74785,54849,2745,2939,3500,3000,1989,1987,0,female,university,married,75818.0,13647.24,45490.799999999996,0.10047538667985953,True,7705.322563511
20000,2,2,2,32,-1,-1,-1,-1,-1,0,9763,925,4033,897,2147,1359,925,4033,1136,2147,407,700,0,female,university,single,9763.0,1757.34,5857.8,0.16429223650679625,True,506.2316180876355
200000,2,1,1,32,0,0,-1,-1,-2,-2,12367,13732,1513,0,0,0,2000,1513,0,0,0,0,0,female,graduate,married,12367.0,2226.06,7420.2,0.1345526781465945,True,928.1298829016316
80000,2,2,2,32,0,0,0,0,0,0,77535,78579,67097,50214,48738,3860,3010,3061,2000,1000,3860,0,0,female,university,single,77535.0,13956.3,46521.0,0.1048518066326584,True,7615.145834734727
200000,2,2,1,29,0,0,0,0,0,0,118729,121398,125899,128933,129427,132338,4874,6690,7000,4500,5000,4682,0,female,university,married,118729.0,21371.219999999998,71237.4,0.06848990523986956,True,15028.464391804911
180000,2,1,2,27,0,0,0,0,0,0,101489,78738,78639,44295,44113,37805,10006,8000,1610,10000,1333,8818,0,female,graduate,single,101489.0,18268.02,60893.399999999994,0.06014102085928756,True,13507.171388529177
230000,2,1,2,31,-1,-1,2,-1,-1,0,2155,2010,165,5908,283,283,2010,0,5908,283,133,0,0,female,graduate,single,2155.0,387.9,1293.0,0.2021817064931898,True,48.05276955559725
220000,2,2,2,28,0,0,0,0,0,0,43436,46883,44179,44704,44997,45199,5012,2500,2000,2000,3000,3000,0,female,university,single,43436.0,7818.48,26061.6,0.05574540415237363,True,5929.821247685249
240000,2,1,2,29,0,0,0,0,0,0,186969,167474,168081,166589,165981,165951,5510,6000,8808,6006,6000,6000,0,female,graduate,single,186969.0,33654.42,112181.4,0.06789961115982807,True,23752.22452882532
140000,2,2,1,34,0,0,0,0,0,0,47922,49930,51980,54606,55220,56527,2710,2760,3386,2000,2082,2000,0,female,university,married,47922.0,8625.96,28753.2,0.09050307012750168,True,5243.031261212893
140000,2,1,2,29,-1,-1,-2,-1,-1,-1,4880,0,0,6560,3617,0,0,0,6560,3617,0,2770,1,female,graduate,single,4880.0,878.4,2928.0,0.10247404117709276,True,488.34280966351406
290000,2,1,2,30,0,0,0,0,0,-1,288033,260683,190012,36223,-4724,225276,10784,10295,2082,4724,230000,10000,0,female,graduate,single,288033.0,51845.939999999995,172819.8,0.09255238725118653,True,31052.58942944561
130000,2,2,1,30,0,0,0,0,0,-1,106796,108673,104535,105349,105254,120756,4000,4000,6500,5400,124582,10000,0,female,university,married,106796.0,19223.28,64077.6,0.08677323551610874,True,11994.993121060888
380000,2,1,2,27,-1,0,0,0,0,0,119628,36965,32932,37368,35543,36756,3250,6200,5000,1543,1776,1483,0,female,graduate,single,119628.0,21533.04,71776.8,0.05519779656397529,True,16382.542434262916
200000,2,1,2,27,0,0,-2,-2,-2,-2,24635,0,0,0,0,0,0,0,0,0,0,0,0,female,graduate,single,24635.0,4434.3,14781.0,0.11602713420241506,True,2204.803808160334
100000,2,1,2,28,1,-2,-2,-2,-2,-2,-4894,-4894,-4894,-4894,-4894,-4894,0,0,0,0,0,0,0,female,graduate,single,0.0,0.0,0.0,0.31758118908695,True,0.0
150000,2,1,2,26,0,0,0,0,0,0,136736,125651,116684,101581,77741,77264,4486,4235,3161,2647,2669,2669,0,female,graduate,single,136736.0,24612.48,82041.59999999999,0.10687249008360214,True,13214.092892824292
360000,2,2,1,30,0,0,0,0,0,0,20992,40125,44454,48382,51951,55957,20000,5000,5000,5000,5000,3000,0,female,university,married,20992.0,3778.56,12595.199999999999,0.046496900082861566,True,3017.2309172992445
150000,2,3,1,28,0,0,0,0,0,0,146325,140902,131798,115350,105770,111850,5125,10104,10017,4000,15000,8000,0,female,high-school,married,146325.0,26338.5,87795.0,0.07345444480048698,True,17954.88712436362
50000,2,2,1,35,0,0,0,0,0,0,34265,34175,33392,28340,24384,22643,2000,2000,2000,2000,1000,1000,0,female,university,married,34265.0,6167.7,20559.0,0.15018570554104232,True,2153.7317037162243
60000,2,2,1,37,1,2,2,2,2,2,49335,48241,52222,52777,51332,55489,0,4763,2000,0,5000,2000,1,female,university,married,49335.0,8880.3,29601.0,0.5759582366040585,True,-13283.321690231758
130000,2,2,2,39,2,2,2,0,0,2,108879,111115,107185,108569,112541,114885,5500,0,5399,8000,5000,0,0,female,university,single,108879.0,19598.219999999998,65327.399999999994,0.7250017127354534,True,-41972.99995512027
350000,2,2,1,36,0,0,0,0,0,0,50889,45881,36578,37717,58311,58467,10000,9000,10000,30000,9000,1800,0,female,university,married,50889.0,9160.02,30533.399999999998,0.04583330786236155,True,7340.739261029982
10000,2,2,2,23,0,0,0,0,2,0,8536,8617,7902,9166,8885,9185,1117,1302,1566,0,429,182,0,female,university,single,8536.0,1536.48,5121.599999999999,0.2991372690120766,True,-455.19986806392694
180000,2,1,2,40,-2,-2,-2,-2,-2,-2,0,0,1040,258,0,0,0,1040,258,0,0,0,0,female,graduate,single,0.0,0.0,0.0,0.21064219959993213,True,0.0
180000,2,2,1,34,0,-1,-1,-1,-1,-2,13954,5589,4312,2490,0,0,5589,4312,2490,0,0,150,0,female,university,married,13954.0,2511.72,8372.4,0.0931431460220241,True,1497.9388215187669
90000,2,2,1,35,0,0,0,2,2,2,37003,38082,41150,41677,42191,43371,2000,4000,1500,1500,2000,2000,0,female,university,married,37003.0,6660.54,22201.8,0.32615599390402084,True,-2753.0851890957765
120000,2,3,1,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,female,high-school,married,0.0,0.0,0.0,0.23603834350480826,True,0.0
60000,2,3,2,45,0,0,0,0,0,0,26350,23908,24215,17728,18087,17730,1413,1500,1173,532,597,469,0,female,high-school,single,26350.0,4743.0,15810.0,0.16145822331861412,True,1424.549136132524
260000,2,2,1,38,0,0,0,0,0,0,81745,83371,85128,86910,88637,90682,2984,3100,3200,3172,3473,6994,0,female,university,married,81745.0,14714.1,49047.0,0.05621975498122167,True,11129.466580666827
400000,2,3,1,46,-1,-1,2,0,0,-1,260,58257,42948,25962,15316,6813,60064,42,1202,9,6813,4682,1,female,high-school,married,260.0,46.8,156.0,0.15099336782326372,True,16.178545005442114
280000,2,3,2,38,-1,-1,-1,-1,0,0,6491,-1277,8413,19825,22085,12316,4041,16830,19862,12098,19,7428,0,female,high-school,single,6491.0,1168.3799999999999,3894.6,0.06752255213664515,True,826.5146689832084
350000,2,1,1,37,-2,-2,-2,-2,-2,-2,1140,0,4100,0,0,0,0,4100,0,0,0,0,0,female,graduate,married,1140.0,205.2,684.0,0.17261136634283866,True,51.713973047947846
50000,2,2,1,42,0,0,0,0,0,0,47867,40937,28868,44751,27557,29125,2083,1840,31000,977,2003,1214,0,female,university,married,47867.0,8616.06,28720.2,0.13590001590239345,True,3542.061672264103
50000,2,2,2,44,-1,-1,-1,-1,0,0,390,390,390,18015,17150,17102,390,390,18015,400,342,3334,0,female,university,single,390.0,70.2,234.0,0.18122263532822852,True,15.07207433315289
80000,2,2,2,38,0,0,0,0,0,0,17816,18095,17374,14298,12259,10498,3000,2000,1000,2000,2000,2000,0,female,university,single,17816.0,3206.8799999999997,10689.6,0.08757710898533129,True,1989.8664565275228
90000,2,2,3,36,0,0,0,0,0,0,91552,88751,54704,37660,32074,18372,55000,5023,5030,11000,9765,10000,0,female,university,other,90000.0,16200.0,54000.0,0.07391723807007153,True,11011.009887480977
50000,2,2,3,44,0,0,0,0,0,0,42941,44002,43378,28048,28477,29056,1800,2122,1600,1000,1000,1000,0,female,university,other,42941.0,7729.38,25764.6,0.14610806206506272,True,2835.6394913540307
180000,2,1,1,44,0,0,0,2,0,0,123100,125674,145212,141409,142861,166960,6102,23200,0,5295,26550,6045,0,female,graduate,married,123100.0,22158.0,73860.0,0.10338354220308568,True,12231.319044744121
70000,2,2,1,48,-1,-1,-1,-1,0,-1,3838,1930,6384,4286,2333,930,1930,6384,4292,0,930,1422,0,female,university,married,3838.0,690.8399999999999,2302.7999999999997,0.14375832134691097,True,260.4793388830335
30000,2,2,1,44,0,0,0,0,0,0,28467,29792,29739,24950,25248,25109,1814,1459,1373,871,890,1375,1,female,university,married,28467.0,5124.0599999999995,17080.2,0.17967494321171848,True,1134.5108454417673
200000,2,2,1,39,3,2,2,2,2,0,117868,114483,118855,125357,121853,124731,0,6216,10000,0,5000,4552,1,female,university,married,117868.0,21216.239999999998,70720.8,0.7682692011644285,True,-49416.156278222115
480000,2,1,2,34,-1,-1,-1,0,-1,-1,19810,3478,7782,4720,4440,96628,3495,8037,4523,4462,96665,6865,0,female,graduate,single,19810.0,3565.7999999999997,11886.0,0.05952039588663945,True,2646.102746838824
150000,2,4,1,36,-2,-2,-2,-2,-2,-2,7160,5253,0,0,0,0,5279,0,0,0,0,0,0,female,other,married,7160.0,1288.8,4296.0,0.12864722440600126,True,570.330981137364
310000,2,3,1,39,-1,0,0,0,0,0,11819,14300,18731,23078,27354,31725,3000,5000,5000,5000,5000,5000,0,female,high-school,married,11819.0,2127.42,7091.4,0.053117989750183205,True,1637.7348137312163
20000,2,2,1,43,0,0,0,0,0,0,11511,12521,13851,14558,14847,15157,1205,1535,1242,531,549,552,0,female,university,married,11511.0,2071.98,6906.599999999999,0.2331439464903556,True,-21.321575079377
110000,2,3,1,40,0,0,0,0,0,0,105055,105886,108819,79027,80709,82406,4058,4913,3000,3000,3000,3100,0,female,high-school,married,105055.0,18909.899999999998,63033.0,0.10798450941694356,True,10061.336143298333
50000,2,3,1,32,0,0,0,0,0,0,33231,34544,35976,15996,32714,16720,1868,2300,1239,600,600,600,1,female,high-school,married,33231.0,5981.58,19938.6,0.15367797091568453,True,1998.2193318306922
180000,2,2,1,33,-1,-1,-1,-1,-1,-1,3490,0,1112,10383,1980,2672,0,1112,10383,1980,2672,2197,0,female,university,married,3490.0,628.1999999999999,2094.0,0.11172297560157711,True,324.06771581738667
230000,2,1,2,33,0,0,0,0,0,0,38646,40000,41354,42368,43161,45056,2000,2000,2000,1800,2600,2000,0,female,graduate,single,38646.0,6956.28,23187.6,0.06347713911078777,True,5042.832735901107
50000,2,2,2,44,0,0,2,3,2,0,16094,18961,20857,20229,19623,19878,3155,2500,0,0,707,713,1,female,university,single,16094.0,2896.92,9656.4,0.3677117024907492,True,-1719.0826691111718
310000,2,1,1,33,-2,-2,-2,-2,-2,-2,2729,0,0,0,0,343,0,0,0,0,343,410,1,female,graduate,married,2729.0,491.21999999999997,1637.3999999999999,0.1854174776836876,True,96.53664865294888
80000,2,3,1,45,-2,-2,-2,-2,-2,-2,640,23699,2676,-4,-4,-4,23699,22670,0,0,0,0,0,female,high-school,married,640.0,115.19999999999999,384.0,0.11947148231961317,True,55.5598360260491
60000,2,2,1,40,0,0,0,0,0,0,31168,32649,34117,35243,36350,37113,2000,2000,2000,2000,1500,2000,0,female,university,married,31168.0,5610.24,18700.8,0.14370351507979479,True,2116.658096754506
300000,2,2,1,46,0,0,-1,0,-1,0,5287,5750,2977,4796,2367,7367,3000,3000,2500,2367,5000,3000,0,female,university,married,5287.0,951.66,3172.2,0.07609201556432028,True,637.8671806949221
100000,2,2,2,32,0,0,0,0,0,0,101556,98734,98858,98259,80849,81151,3481,6006,3246,2994,2903,2849,0,female,university,single,100000.0,18000.0,60000.0,0.09671673261095833,True,10456.09485634525
80000,2,2,1,43,0,0,0,0,0,0,71100,72066,71751,72034,73261,74479,10000,9000,9000,9000,9000,9500,0,female,university,married,71100.0,12798.0,42660.0,0.07932862768514608,True,8398.59296583717
10000,2,3,2,43,-1,-1,-1,0,0,-2,1593,1928,5797,7727,4196,0,2006,5805,4013,4217,4,12700,0,female,high-school,single,1593.0,286.74,955.8,0.14221167889275038,True,110.03630050860198
190000,2,1,2,38,0,0,0,0,0,0,39468,33983,35042,35699,36410,38067,2151,1910,1558,1269,2209,123347,0,female,graduate,single,39468.0,7104.24,23680.8,0.06331332346018345,True,5155.136804745314
120000,2,3,2,47,-1,0,0,-1,-1,-1,7301,4542,3390,460,338,679,2327,1083,500,350,700,500,0,female,high-school,single,7301.0,1314.18,4380.599999999999,0.17331203771034726,True,327.2060738878689
210000,2,1,1,40,1,2,2,2,0,0,66635,56729,73783,58144,27617,14695,0,20012,24,33,0,223,0,female,graduate,married,66635.0,11994.3,39981.0,0.31822615794522124,True,-4545.600027050258
180000,2,1,1,36,0,0,0,0,0,0,4911,6688,8432,9977,10030,10836,2000,2000,2000,500,1100,0,0,female,graduate,married,4911.0,883.98,2946.6,0.11172407885702265,True,456.01197801186623
40000,2,1,1,40,-1,-1,-1,-1,-1,0,776,776,776,776,1552,776,776,776,776,1552,0,1459,1,female,graduate,married,776.0,139.68,465.59999999999997,0.19513822158329416,True,21.56673724006373
260000,2,2,1,46,0,0,0,2,2,2,16170,18256,19556,18136,24018,21490,3000,2934,0,8000,0,2000,0,female,university,married,16170.0,2910.6,9702.0,0.2589959723952747,True,-356.01260143264244
100000,2,2,1,45,0,0,0,0,0,0,90483,91893,91531,82398,73011,73711,3315,3664,3157,2572,3048,2680,0,female,university,married,90483.0,16286.939999999999,54289.799999999996,0.11574102925776208,True,8118.315470742533
200000,2,2,2,47,1,-2,-2,-2,-2,-1,0,0,0,0,0,665,0,0,0,0,665,0,1,female,university,single,0.0,0.0,0.0,0.31707982664671847,True,0.0
360000,2,2,1,33,-2,-2,-2,-2,-2,-2,0,0,3240,1943,0,0,0,3240,1943,0,0,0,1,female,university,married,0.0,0.0,0.0,0.16159543134915996,True,0.0
180000,2,1,1,35,-1,-1,-1,2,-1,-1,3544,-36,163,163,1772,148,0,1000,0,2000,0,5000,0,female,graduate,married,3544.0,637.92,2126.4,0.2583706487491237,True,-76.29915175017766
120000,2,1,1,34,-2,-2,-2,-2,-2,-2,3755,0,0,0,0,0,0,0,0,0,0,0,1,female,graduate,married,3755.0,675.9,2253.0,0.18673598478111164,True,128.96897417460212
80000,2,3,1,35,0,0,0,0,0,0,54986,55111,55239,54892,45862,45086,1966,2055,1720,1458,1475,1587,0,female,high-school,married,54986.0,9897.48,32991.6,0.10111239997223413,True,5560.862188598852
180000,2,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,female,graduate,married,0.0,0.0,0.0,0.3162293669206245,True,0.0
80000,2,2,1,43,0,0,0,0,-2,-2,78374,80472,82150,0,0,0,4000,4000,0,0,0,0,0,female,university,married,78374.0,14107.32,47024.4,0.14519416071509164,True,5231.351221530019
180000,2,2,2,47,-1,-1,-1,-1,-1,-1,4164,701,411,955,416,2408,701,411,960,416,2408,1609,0,female,university,single,4164.0,749.52,2498.4,0.13351366100822443,True,315.87831013816776
160000,2,2,2,30,0,0,-1,0,0,0,13680,6729,119200,115893,113309,110073,2019,120377,3612,3100,3200,2558,0,female,university,single,13680.0,2462.4,8208.0,0.04801850988758414,True,1950.0232920955225
120000,1,2,2,30,2,2,2,2,2,2,69443,70896,72381,70629,74827,76470,3200,3200,0,6000,3000,3000,0,male,university,single,69443.0,12499.74,41665.799999999996,0.7565516248851026,True,-28479.287299779022
60000,2,2,2,31,0,0,0,0,0,2,59426,59643,61279,61017,30117,29526,2800,3200,2535,2331,0,1073,0,female,university,single,59426.0,10696.68,35655.6,0.17828751155205955,True,2432.6473440357013
80000,2,3,3,48,0,0,0,0,0,0,36320,29106,15290,4456,33661,34275,2030,2000,2000,30000,12000,0,0,female,high-school,other,36320.0,6537.599999999999,21792.0,0.10288700719223376,True,3622.852241046894
350000,2,3,1,33,-1,0,-1,-1,-1,-1,61937,65343,1355,7069,0,180,5343,1359,14615,0,180,1340,0,female,high-school,married,61937.0,11148.66,37162.2,0.08096229273091779,True,7237.302010597612
160000,2,1,1,35,1,-2,-2,-2,-1,-1,0,0,0,0,1240,0,0,0,0,1240,0,0,0,female,graduate,married,0.0,0.0,0.0,0.27619444316054503,True,0.0
240000,2,4,1,43,-2,-2,-2,-2,-2,-2,4522,1868,7182,6398,2498,3466,1868,7208,6450,2498,3466,2156,0,female,other,married,4522.0,813.9599999999999,2713.2,0.07094546442496807,True,563.7239956988296
180000,2,6,2,47,0,0,0,0,0,0,167915,163279,166994,150812,123957,55778,6028,7758,5188,4570,1876,1701,1,female,other,single,167915.0,30224.699999999997,100749.0,0.09681734505579742,True,17544.174093865502
30000,2,1,1,38,2,0,0,0,0,0,25080,26460,27042,27617,28546,13487,1800,2000,1400,1300,700,1000,0,female,graduate,married,25080.0,4514.4,15048.0,0.6853431667807273,True,-8892.557165831298
200000,2,3,1,30,2,2,2,2,2,2,140327,143137,145374,147273,149244,151973,6600,6000,5860,6000,5000,0,0,female,high-school,married,140327.0,25258.86,84196.2,0.7740452089232684,True,-59464.30478540888
170000,2,2,1,39,0,0,0,0,0,0,22870,20653,21577,20334,19161,18613,2000,1685,1231,608,650,547,0,female,university,married,22870.0,4116.599999999999,13722.0,0.08303132898466084,True,2635.4373347742285
80000,2,1,2,36,2,0,0,2,0,0,12639,13419,18171,17582,19281,19968,1300,5000,0,2000,1000,10000,1,female,graduate,single,12639.0,2275.02,7583.4,0.6802162122777128,True,-4430.837111442848
400000,2,3,2,49,1,-1,-1,-1,-1,-1,0,877,33508,9506,8967,4326,877,33508,9506,8967,4326,5420,0,female,high-school,single,0.0,0.0,0.0,0.13642800960876672,True,0.0
200000,2,2,1,35,0,0,0,0,0,0,29327,30536,31740,32909,34058,35056,2000,2000,2000,2000,1700,1600,0,female,university,married,29327.0,5278.86,17596.2,0.06992336230083021,True,3679.358891966771
180000,2,1,1,37,2,-1,-1,-1,-1,0,326,326,326,480,1011,2685,326,326,480,1011,2000,3000,1,female,graduate,married,326.0,58.68,195.6,0.3277844983905906,True,-24.669042250759375
400000,2,3,2,34,-2,-2,-2,-2,-2,-2,10150,5869,5750,132866,21780,41050,5869,5750,132872,21780,20525,74984,0,female,high-school,single,10150.0,1827.0,6090.0,0.04470503906424959,True,1473.0702057283358
230000,2,1,1,38,1,-1,-1,-1,-2,-2,828,1533,7234,824,4690,1408,1547,7247,828,4713,1415,1820,0,female,graduate,married,828.0,149.04,496.79999999999995,0.14442754868088034,True,55.76291195994024
50000,2,2,1,38,0,0,0,0,0,0,25184,26261,27334,28374,28804,29488,1800,1800,1800,1200,1300,1300,0,female,university,married,25184.0,4533.12,15110.4,0.14466208411307463,True,1691.447457483136
230000,2,3,1,45,0,0,0,0,0,0,15160,14513,15221,16501,10283,9086,1500,3000,3000,1000,1000,2140,0,female,high-school,married,15160.0,2728.7999999999997,9096.0,0.06771171523857082,True,1928.122509646948
